Month,Day,Year,Day,Time,AM/PM,Show Name,Title,Season,Episode,Rating,New?,Description
5,31,2018,Thursday,9:00,AM ,Pawn Stars,Bow Legged,2,17,PG,N,"The Pawn Stars are presented with one of most unique items to ever hobble its way into the shop--a pirate's peg leg. Will the gang gather up a sizable bounty for this rare piece of piracy lore, or will they be forced to walk the plank? Then Rick has a chance to buy a brand new, top of the line, archery bow. Can he find the target price with the fiber-optic sights, or will this black bow backfire? And later a man wheels up to the shop with a full size, hand carved, wooden motorcycle. Can the shop widdle down the price or will this deal get axed?"
5,31,2018,Thursday,9:30,AM ,Pawn Stars,Sharpe Shooters,4,14,PG,N,"The Pawn Stars hit the road to check out the forefather of modern machine guns, a Gatling Gun. Introduced during the Civil War, will Rick use all his firepower to secure a deal or will he be outgunned? Then, Corey and the Old Man try to hail down a piece of automotive history, a 1915 Ford Model T taxi. Completely restored from top to bottom, will the guys run up the meter on this negotiation or will they find they're being taken for a ride? And later, Rick gets his hands on the gun that helped win the Civil War, an 1863 Sharps rifle. Decisive in the Union's victory at Gettysburg, will Rick rally up the troops and charge or will a counterattack force him to retreat?"
5,31,2018,Thursday,10:00,AM ,Pawn Stars,Sub for Sale,4,3,PG,N,"The Pawn Stars prepare for battle when a one-man submarine surfaces at the shop. Will the guys journey deep down into their pockets for this nautical treasure or will this deal remain 20,000 leagues under the sea? Then, Rick and Corey are presented with an officer's commission from the Revolutionary War. Issued to a member of a New Hampshire militia, will Rick bring out the big guns for this piece of history or will a tough battle push him into retreat? And later, the guys meet a man hoping to sell his miniature Model T Ford. Complete with working motor, will Rick put this deal on the fast track or will negotiations force him to hit the brakes?"
5,31,2018,Thursday,10:30,AM ,Pawn Stars,Ring around a Rockne,5,28,PG,N,"The Pawn Stars are blown away when a signet ring that belonged to mob boss Lucky Luciano comes out of hiding. Can the guys make the seller an offer he can't refuse, or will this deal go to sleep with the fishes? Then, Rick is in the red zone when a letter signed by legendary football coach Knute Rockne steps up to the line of scrimmage. Will Rick win one for The Gipper, or will he fumble the negotiation? And later, Chumlee is presented with a collection of antique Cracker Jack toys. Will he go three strikes and out on these classic collectibles or will he win one for the home team?"
5,31,2018,Thursday,11:00,AM ,Pawn Stars,Stick To Your Guns,7,4,PG,N,"Pledge allegiance to the Pawn Stars when the guys check out a flag cut straight from a WWI fighter plane. Flown in the same famous squadron as Teddy Roosevelt's son Quentin, will the guys engage in a dogfight for these stars and stripes or will this deal cry mayday? Then, Rick checks out a gun that belonged to Old West lawman Fred Coates. Used to fend off cattle thieves during the Wyoming Range Wars, will Rick be quick to draw his cash, or will this deal be put out to pasture? And later, when Chumlee gets caught faking his timecard, Corey has to fix the problem. Will he find a way to beat the clock?"
5,31,2018,Thursday,11:30,AM ,Pawn Stars,Unprankable,8,4,PG,N,"The Pawn Stars prepare for a duel when a check signed by Aaron Burr comes in the shop. Will Rick try to turn this check into cash, or will a tough negotiation make the seller bounce? Then, Rick and Corey check out a 1960 Chevy Corvair. Will the guys have the guts to take this car, once considered ""Unsafe at Any Speed,"" out for a spin? And later, Corey is determined to pay Chumlee back for a prank gone awry. Can he pull one over on the self-proclaimed ""Prank Master?"""
5,31,2018,Thursday,12:00,PM,Pawn Stars,Spare the Rodman,7,20,PG,N,"The Pawn Stars get a fast break when the ex-wife of NBA star Dennis Rodman drops by. Trying to sell a collection of Rodman's signed jerseys, will the guys jump at the chance to own a piece of sports history, or will heightened emotions cause them to foul out? Then, Rick and Chumlee prepare to flee when they're presented with a jury questionnaire from the O.J. Simpson trial. Do they vote unanimously to buy, or is the jury still out? And later, a BMC pedal tractor from the 1950s plows into the shop. Will the guys make hay while the sun shines, or put this relic out to pasture?"
5,31,2018,Thursday,12:30,PM,Pawn Stars,London Pawning,8,20,PG,N,"Pawn Stars goes international when Rick takes a trip to England and visits his buddy's pawn shop. Will Rick feel outclassed when he discovers that Regal Pawn owns a piece of the Titanic? Then, back in Las Vegas someone wants to buy Rick's favorite mini-bike, a Rupp Roadster. Will the guys have the guts to sell it while Rick is out of the country? And later, Rick finds some rare maps of Nevada and North America. But with non-negotiable prices, will he take his business elsewhere?"
5,31,2018,Thursday,1:00,PM,Pawn Stars,Fiesta Loco,9,36,PG,N,"Paint the town red with the Pawn Stars when a Monet landscape brushes into the shop. Will the artwork make a bad impression on Rick or will this picture be worth a million dollars? Then, Corey feels the heat when a customer brings in an old firefighter station. Can he douse this customer's expectations or will he get burned? And later, when Rick's history lesson on Cinco de Mayo drives the guys loco, Rick may be uninvited to his own fiesta."
5,31,2018,Thursday,1:30,PM,Pawn Stars,Off to the Races,10,36,PG,N,"Strike silver with the Pawn Stars when the book ""The Big Bonanza"" hits the shop. Can Rick find a gold mine or will he only dig up dirt? Then, Rick moves mountains when an ancient Tibetan door comes in. Will the sky be the limit on this deal or will the door be slammed in his face? And later, after Corey gets a ticket, the guys decide to find out who's the better driver down at the racetrack. Who will get the checkered flag and who will spin out?"
5,31,2018,Thursday,2:00,PM,Pawn Stars,Magic Bus,9,17,PG,N,"Head back in time with the Pawn Stars when Rick checks out a fully restored 1960s VW Samba. Featuring a rare 23-window design, will this iconic bus cause him to get bit by the bug? Then, Chum gets scrambled when a piece of egg art from Sergio Bustamante rolls into the shop. Will he be able to cook up an offer or will this deal not go over easy? And later, when Rick announces a bonus for the employee of the month, Chum tries to prove his worth. Will he show the guys he's top dog, or end up at the bottom of the barrel?"
5,31,2018,Thursday,2:30,PM,Pawn Stars,The Book of Rick,10,22,PG,N,"""Come as you are"" with the Pawn Stars when a guitar pedal used by Kurt Cobain jams into the shop. Will this piece of rock History lead Corey to Nirvana, or will his concerns force him to ""Stay Away?"" Then, Rick becomes a believer when an 1842 Book of Mormon looks to be the most expensive book to ever come through his door. Will he be singing Hallelujah after book expert Rebecca takes a look or praying for salvation? And later, Chum decides to celebrate some of the lesser known holidays. Will Rick get in the spirit or beat him at his own game?"
5,31,2018,Thursday,3:00,PM,Pawn Stars,Crossing Chum,11,21,PG,N,"Get rewarded with the Pawn Stars when a 1965 Panama Canal service medal is presented to the shop. Will Rick keep his eyes on the prize or will he fail to complete his mission? Then, Corey sets his sights on a renaissance era crossbow. Will Corey hit a bulls eye or miss his target entirely? And later, Chumlee finds himself in hot water after he fails to call in an expert. Will his wacky sale turn a profit or will the joke be on him?"
5,31,2018,Thursday,3:30,PM,Pawn Stars,Rocky Road,11,13,PG,N,"Come out fighting with the Pawn Stars when handprints signed by Sylvester Stallone pummels into the shop. Will Rick score a knockout deal, or go down a Rocky road? Then, Rick scouts out two signed Norman Rockwell lithographs. Titled ""Puppy Love"" and ""Dressing Up"", will they be picture perfect, or show their true colors? And later, Chumlee tries to prove he is more active than everyone thinks he is by entering an arm-wrestling competition. Will Chum muscle his way to a win or will he be strong armed out of the competition?"
5,31,2018,Thursday,4:00,PM,Pawn Stars,Smokin' Pawn,13,11,PG,N,"(Enhanced.) Flip a coin with the Pawn Stars when a 1944 steel cent rolls into the shop. Will Rick be a penny pincher or will he call the sale in the air? Next, time is running out when an 1850's calendar clock shows up. Will Rick strike a deal or will it set off an alarm? Then, things get unearthly when a H.R Giger lithograph from the film ""Alien 3"" creeps in. Will it be a sci-fi success or will Corey send the unidentified object back home? And later, things heat up when a Smokey the Bear puppet blazes in. Will it ignite Chum's fire or will he prevent the deal?"
5,31,2018,Thursday,4:30,PM,Pawn Stars,Pawning Reagan,14,9,PG,N,"Get stumped with the Pawn Stars when a rare double lock musket comes into the shop. Will Rick and Corey take it lock, stock and barrel or will it leave them gun shy? Then, Rick is offered an autographed photo of Laurel & Hardy. Will he make an offer or will a small detail leave him seeing double? And later, when Corey comes face to face with a Ronald Reagan foam head, will he find himself making an offer on the ""Gipper""?"
5,31,2018,Thursday,5:00,PM,Pawn Stars,Great Scott!,14,25,PG,N,"Turn it up to eleven with the Pawn Stars when Rick gets offered a 1973 Marshall Amp. Complete with all original parts, will it sound as rich as it looks? Then, Corey and Chum go ""Back to the Future"" when a hoverboard signed by the cast of the sequel comes into the shop. Will they make the item a part of their personal collection or will it float away?"
5,31,2018,Thursday,5:30,PM,Pawn Stars,Some Serious Coinage,15,16,PG,N,"The first American coin ever made has Rick thinking this is a sale that was mint to be--but it'll cost him a serious chunk of change. Corey and Chum see a future for an antique ""Jetsons"" cartoon lunchbox that zooms across their counter. Can they draw on their negotiating skills and make a deal? A hood ornament from an Austrian automaker pulls into the shop, but will it drive Rick to make an offer? Later, Rick gets some self-help, medieval style, from an ancient Latin book."
5,31,2018,Thursday,6:00,PM,Swamp People,Lone Hunter,9,16,PG,N,Willie has treble hook troubles. Kristi's on her own. Chase and Jacob stalk a menacing giant. Glenn goes on a ghost hunt.
